Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Ford,Kuga,2013,2.5 Titanium At 4x4 L (ku05),Blanco,Nafta,5,Automática,2.5,SUV,75.000 km,16500
Ford,Ranger,2012,3.2 Cd 4x2 Xlt Tdci 200cv,Negro,Diésel,4,Manual,3.2,Pick-Up,202.000 km,16500
Ford,Ranger,2017,3.2 Cd Xlt Tdci 200cv,Gris,Diésel,4,Automática,3.2,Pick-Up,107.000 km,24000
Ford,Fiesta,2014,Kinetic 1.6 Se Plus Powershift 120cv,Gris,Nafta,5,Automática,1.6,Hatchback,115.000 km,13700000
Ford,F-100,1987,3.6,Blanco,Diésel,2,Manual,3.6,Pick-Up,500.000 km,9500
Ford,Ranger,2015,2.2 Cd 4x2 Xl Safety Tdci 125cv,Rojo,Diésel,4,Manual,2.2,Pick-Up,212.500 km,15900
Ford,Maverick,2024,2.0 Ecoboost Cd Xlt At8 2wd,Azul,Nafta,4,Automática,2.0,Pick-Up,7.000 km,39000000
Ford,Ecosport,2009,2.0 Xls 4x2,Negro,Nafta,5,Manual,2.0,SUV,223.000 km,8500
Ford,Ranger,2019,2.5 Cs Ivct Xlt 166cv,Negro,Nafta,2,Manual,2.5,Pick-Up,83.000 km,24000
Ford,Ranger,2016,3.2 Cd 4x4 Limited Tdci 200cv At,Negro,Diésel,4,Manual,3.2,Pick-Up,150.000 km,19800
Ford,Ranger,2024,2.0 Cd 4x2 Xl 170cv,Blanco,Diésel,4,Manual,2.0,Pick-Up,15.000 km,32000
Ford,Ranger,2021,3.2 Cd Limited Tdci 200cv,Gris,Diésel,4,Automática,3.2,Pick-Up,43.000 km,35900
Ford,Kuga,2019,2.0 Titanium At Awd,Negro,Nafta,5,Automática,2.0,SUV,17.600 km,35000
Ford,Mustang,2017,5.0 Gt 421cv,Blanco,Nafta,2,Manual,5.0,No disponible,36.000 km,75000
Ford,Ranger,2018,3.2 Cd Xlt Tdci 200cv Manual 4x4,Blanco,Diésel,4,Manual,3.2,Pick-Up,163.202 km,26000
Ford,Ka,2019,1.5 Se At,Rojo,Nafta,5,Automática,1.5,Hatchback,55.000 km,18400000
Ford,Ranger,2024,3.0 Cd 4x4 Xls At 250cv,Gris,Diésel,4,Automática,3.0,Pick-Up,2.000 km,45500
Ford,Escort,1993,1.6 Lx,Blanco,Nafta,5,Manual,1.6,Hatchback,179.000 km,3500000
Ford,Ranger,2015,3.2 Cd 4x4 Limited Tdci 200cv,Blanco,Diésel,4,Manual,3.2,Pick-Up,224.000 km,20000
Ford,Ecosport,2020,1.5 Freestyle 123cv 4x2,Gris,Nafta,5,Manual,1.5,SUV,61.000 km,21500
Ford,Ranger,2017,No disponible,Azul,Diésel,4,Automática,3.2,Pick-Up,94.000 km,27000
Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,Gris,Nafta,5,Manual,1.6,SUV,159.000 km,14800000
Ford,Ka,2012,1.0 Fly Viral 63cv,Gris,Nafta,3,Manual,1.0,Hatchback,138.000 km,7000
Ford,Focus,2017,Iii 2.0 Se Plus At6,Marrón,Nafta,5,Automática,2.0,Hatchback,81.000 km,17900
Ford,Ecosport,2019,1.5 Se 123cv 4x2 Manual,Azul,Nafta,5,Manual,1.5,SUV,103.000 km,19000000
Ford,Ka,2012,No disponible,Azul,Nafta,3,Manual,1.0,Hatchback,96.000 km,9500000
Ford,F-100,1979,1979 3.9d Lujo,No disponible,Diésel,2,Manual,3.9,Pick-Up,240.000 km,11000
Ford,Ranger,2018,2018 3.2 Cd Limited Tdci 200cv Automática,No disponible,Diésel,4,Automática,3.2,Pick-Up,99.000 km,34500
Ford,Ranger,2023,3.2 Cd Limited Tdci 200cv Automática,Blanco,Diésel,4,Automática,3.2,Pick-Up,55.000 km,40000
Ford,Ranger,2019,3.2 Cd Xlt Tdci 200cv Automática 4x4,Negro,Diésel,4,Automática,3.2,Pick-Up,154.000 km,37000000
Ford,Ranger,2023,2.0 Cd 4x2 Xl 170cv,Blanco,Diésel,4,Manual,2.0,Pick-Up,45.000 km,35000
Ford,Ranger,2020,Raptor 2.0l Biturbo Cabina Doble 4x4,Blanco,Diésel,4,Automática,2.0,Pick-Up,60.000 km,45000
Ford,Explorer,1994,4.0 Xlt 4x4 Sport,Gris,Nafta,5,Manual,4.0,SUV,198.000 km,8000
Ford,Focus,2012,2 1.6 Exe Sedan Style Sigma,Blanco,Nafta,4,Manual,1.6,Sedán,98.000 km,10500
Ford,Mondeo,2018,2.0 Sel,Blanco,Nafta,4,Automática,2.0,Sedán,83.000 km,20000
Ford,Focus,2017,Iii 2.0 Se Plus Mt,Blanco,Nafta,5,Manual,2.0,Hatchback,136.000 km,15800
Ford,Ecosport,2020,1.5 Se 123cv 4x2 Manual,Blanco,Nafta,5,Manual,1.5,SUV,93.000 km,18200000
Ford,Ranger,2023,3.0 Cd 4x4 Xls At 250cv,Plateado,Diésel,4,Automática,3.0,Pick-Up,60.000 km,39800
Ford,Focus,2016,Iii 1.6 S,Azul,Nafta,5,Manual,1.6,Hatchback,52.000 km,17500000
Ford,Ecosport,2020,1.5 S 123cv 4x2,Blanco,Nafta,5,Manual,1.5,SUV,7.564 km,20800
Ford,Fiesta,2007,1.6 Max Edge Plus,Dorado,Nafta,4,Manual,1.6,Sedán,126.000 km,9000000
Ford,Fiesta,2015,Kinetic 1.6 Titanium Powershift 120cv,Plateado,Nafta,5,Automática,1.6,Hatchback,93.000 km,12999
Ford,Fiesta,2017,Kinetic Design 1.6 Se /// 2017 - 117.000km,Gris,Nafta,5,Manual,1.6,Hatchback,117.000 km,13000
Ford,Ranger,2015,3.2 Cd 4x4 Xls Tdci 200cv,Blanco,Diésel,4,Manual,3.2,Pick-Up,157.000 km,19500
Ford,Ranger,2022,Raptor 2.0l Biturbo Cabina Doble 4x4,Gris,Diésel,4,Automática,2.0,Pick-Up,110.000 km,48200
Ford,Ranger,2015,3.2 Cd 4x4 Xlt Tdci 200cv,Gris,Diésel,4,Manual,3.2,Pick-Up,118.750 km,22000
Ford,Ecosport,2015,2.0 Se 143cv 4x2,Beige,Nafta,5,Manual,2.0,SUV,150.000 km,14000
Ford,Ecosport,2014,2.0 Titanium Powershift 4x2 Dps6,Rojo,Nafta,5,Automática,2.0,SUV,127.000 km,12300
Ford,Focus,2018,Iii 2.0 Se Plus At6,Blanco,Nafta,5,Automática,2.0,Hatchback,73.329 km,19560000
Ford,Ranger,2012,Dc 4x4 Superduty 3.0 L D,Blanco,Diésel,4,No disponible,No disponible,No disponible,300.000 km,13000
Ford,Ka,2021,S 1.5 2021,Negro,Nafta,4,Manual,1.5,Hatchback,50.000 km,18400000
Ford,Ecosport,2018,Titanium 2.0 At 2018,Azul,Nafta,4,Automática,2.0,Sedán,80.000 km,24500000
Ford,Maverick,2023,2.0 Ecoboost Cd Lariat At8 4wd,Azul,Nafta,4,Automática,2.0,Pick-Up,11.100 km,38000
Ford,Fiesta,2017,Kinetic 1.6 Se,Blanco,Nafta,5,Manual,1.6,Hatchback,110.000 km,11500
Ford,Ecosport,2019,Titanium 1.5 At 2019,Blanco,Nafta,4,Automática,1.5,Sedán,46.000 km,23900000
Ford,Ranger,2024,3.0 Cd 4x4 Limited + At 250cv,Gris,Diésel,4,Automática,3.0,Pick-Up,15.500 km,63900000
Ford,F-150,2020,Raptor 3.5l Bi-turbo,Negro,Nafta,4,Automática,3.5,Pick-Up,48.000 km,89000
Ford,F-150,2023,Raptor 3.5l Bi-turbo,Blanco,Nafta,4,Automática,3.5,Pick-Up,70.000 km,102000
Ford,Ranger,2018,3.2 Cd Limited Tdci 200cv,Blanco,Diésel,4,Automática,3.2,Pick-Up,132.500 km,30500
Ford,Kuga,2013,2.5 Titanium At 4x4 L (ku05),Blanco,Nafta,5,Automática,2.5,SUV,150.000 km,17000000
Ford,Fiesta,2019,Kinetic 1.6 Se #cf,Gris,Nafta,5,Manual,1.6,Hatchback,59.300 km,17700000
Ford,Focus,2014,Iii 2.0 Se,Verde,Nafta,5,Manual,2.0,Sedán,88.000 km,14800
Ford,Ka,2016,1.5 S,Blanco,Nafta,3,Manual,1.5,Hatchback,145.000 km,11900000
Ford,Ranger,2023,2.0 Cd 4x4 Xlt At 210cv,Plateado,Diésel,4,Automática,2.0,Pick-Up,15.000 km,43000
Ford,Ecosport,2022,1.5 Titanium 123cv 4x2 Manual,Gris,Nafta,5,Manual,1.5,SUV,41.000 km,21000
Ford,Focus,2014,Iii 2.0 Se Plus Mt,Gris,Nafta,5,Manual,2.0,Hatchback,160.000 km,11400
Ford,Mondeo,2018,2.0 Titanium Ecoboost At 240cv,Gris,Nafta,4,Automática,2.0,Sedán,97.000 km,27000000
Ford,Ranger,2023,2.0 Cd 4x4 Limited At 210cv,Azul,Diésel,4,Automática,2.0,Pick-Up,29.000 km,46000
Ford,2,2011,Ghia 1.8 Tdci Año2011,Gris,Diésel,5,Manual,Duratorq 1.8 tdci,No disponible,120.000 km,14000
Ford,Bronco,2024,Sport 2.0 Ecoboost 4wd Wildtrak At8,Gris,Nafta,5,Automática,2.0,SUV,16.000 km,50000000
Ford,Focus,2012,2 2.0 Ghia Mt,Gris,Nafta,5,Manual,2.0,Hatchback,190.000 km,11000000
Ford,Ecosport,2020,1.5 Freestyle 123cv 4x2,Azul,Nafta,5,Manual,1.5,SUV,80.000 km,23000000
Ford,Ka,2017,1.5 Sel,Blanco,Nafta,5,Manual,1.5,Hatchback,90.000 km,15000000
Ford,Ranger,2024,2.0 Cd 4x4 Xlt At 210cv,Negro,Diésel,4,Automática,2.0,Pick-Up,15.800 km,43500
Ford,Focus,2014,Iii 1.6 S,Gris,Nafta,5,Manual,1.6,Hatchback,94.000 km,14000000
Ford,Focus,2019,Iii 2.0 Se At6,Gris,Nafta,5,Automática,2.0,Hatchback,51.000 km,22500000
Ford,Ranger,2016,3.2 Cd 4x4 Limited Tdci 200cv At,Naranja,Diésel,4,Automática,3.2,Pick-Up,130.000 km,34000000
Ford,Fiesta,2013,Kinetic 1.6 Design 120cv Titanium,Blanco,Nafta,5,Manual,1.6,Hatchback,180.100 km,10300
Ford,Focus,2012,2 2.0 Exe Sedan Trend Plus,Blanco,Nafta,4,Manual,2.0,Sedán,196.048 km,11500000
Ford,Ecosport,2014,2.0 Titanium Powershift 4x2 Dps6,Rojo,Nafta,5,Automática,2.0,SUV,138.000 km,17000000
Ford,Ranger,2023,2.0 Cd 4x4 Xlt At 210cv,Gris,Diésel,4,Automática,2.0,Pick-Up,27.000 km,41000
Ford,Focus,2008,1.6 Sedan One Edge Mp3,Gris,Nafta/GNC,4,Manual,1.6,Sedán,322.000 km,5000000
Ford,Focus,2017,Iii 2.0 Titanium At6,Blanco,Nafta,5,Semiautomática,2.0,Hatchback,125.000 km,15000
Ford,Mondeo,2010,2.3 Titanium At 6 Velocidades,Plateado,Nafta,4,Automática,2.3,Sedán,155.000 km,11500000
Ford,Ecosport,2018,1.5 S 123cv 4x2,Dorado,Nafta,5,Manual,1.5,SUV,135.000 km,17000000
Ford,Ranger,2021,Raptor 2.0l Biturbo Cabina Doble 4x4,Azul,Diésel,4,Automática,2.0,Pick-Up,89.600 km,55000000
Ford,Fiesta,2015,Kinetic 1.6 Sedan Titanium 120cv,Gris,Nafta,4,Manual,1.6,Sedán,95.000 km,11900
Ford,Fiesta,2015,S 1.6 // 4630000,Azul,Nafta/GNC,5,Manual,1.6,Sedán,95.000 km,15500000
Ford,Focus,2012,2 1.6 Trend Sigma,Gris,Nafta,5,Manual,1.6,Hatchback,135.000 km,9200
Ford,Fiesta,2018,Kinetic 1.6 Se 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,87.000 km,13300
Ford,Ecosport,2007,1.6 Xls,Negro,Nafta/GNC,5,Manual,1.6,SUV,157.000 km,8600
Ford,Ecosport,2007,1.6 Xlt,Negro,Nafta/GNC,5,Manual,1.6,SUV,250.000 km,9900000
Ford,Focus,2015,Iii 2.0 Se,Blanco,Nafta,5,Manual,2.0,Hatchback,154.900 km,13500
Ford,Ka,2013,1.0 Fly Viral 63cv,Blanco,Nafta,3,Manual,1.0,Hatchback,127.000 km,6600
Ford,Ecosport,2019,Titanium 2.0 L At N,Blanco,Nafta,5,Automática,2.0,SUV,108.000 km,21300
Ford,Kuga,2020,2.0 Sel At,Gris,Híbrido/Nafta,5,Automática,2.0,SUV,93.000 km,36600000
Ford,Ecosport,2014,2.0 Freestyle 143 4x4,Plateado,Nafta,5,Manual,2.0,SUV,30.400 km,20500000
Ford,F-150,2020,Raptor 3.5l Bi-turbo,Azul,Nafta,4,Automática,3.5,Pick-Up,28.000 km,89000
Ford,Focus,2018,Iii 2.0 Se Plus At6,Gris,Nafta,5,Automática,2.0,Hatchback,97.000 km,15000
Ford,Focus,2018,Iii 2.0 Se Plus At6,Blanco,Nafta,5,Automática,2.0,Hatchback,59.000 km,19500
Ford,Ka,2017,1.5 S,Negro,Nafta,5,Manual,1.5,Hatchback,139.000 km,12500000
Ford,Ecosport,2019,1.5 Se 123cv 4x2 Manual,Negro,Nafta,5,Manual,1.5,SUV,82.000 km,15500
Ford,Ecosport,2015,2.0 Se 143cv 4x2,Blanco,Nafta/GNC,5,Manual,2.0,SUV,142.000 km,13500
Ford,Ka,2016,1.5 S,Blanco,Nafta,3,Manual,1.5,Hatchback,46.000 km,13850000
Ford,Ecosport,2015,1.6 Se 110cv 4x2,Negro,Nafta,5,Manual,1.6,SUV,117.500 km,12500
Ford,Fiesta,2014,Kinetic 1.6 Se Plus 120cv,Negro,Nafta,5,Manual,1.6,Hatchback,145.000 km,10900
Ford,Ranger,2020,3.2 Cd Limited Tdci 200cv Automática,Azul,Diésel,4,Automática,3.2,Pick-Up,100.000 km,33400
Ford,Ranger,2013,2.2 Cd 4x2 Xl Safety Tdci 125cv,Blanco,Diésel,4,Manual,2.2,Pick-Up,172.000 km,18600000
Ford,Ka,2011,1.0 Fly Viral Usb/bluetooth,Azul,Nafta,3,Manual,1.0,Hatchback,143.000 km,7300000
Ford,Ranger,2021,2.2 Cd Xl Tdci 125cv 4x4,Gris,Diésel,4,Manual,2.2,Pick-Up,175.000 km,27500000
Ford,Ranger,2020,Raptor 2.0l Biturbo Cabina Doble 4x4,Azul,Diésel,4,Automática,2.0,Pick-Up,85.000 km,39900
Ford,Ecosport,2013,1.6 Se 110cv 4x2,Gris,Nafta/GNC,5,Manual,1.6,SUV,115.000 km,12000
Ford,Mustang,2021,5.0 Gt 421cv,Gris,Nafta,2,Manual,5.0,No disponible,8.000 km,94000
Ford,Ranger,2021,2.5 Cd Ivct Xlt 166cv,Blanco,Nafta,4,Manual,2.5,Pick-Up,26.000 km,37000000
Ford,Ranger,2023,2.0 Cd 4x2 Xlt At 210cv,Azul,Diésel,4,Automática,2.0,Pick-Up,26.500 km,48500000
Ford,Ecosport,2014,1.6 Titanium 110cv 4x2,Dorado,Nafta/GNC,5,Manual,1.6,SUV,135.000 km,12000
Ford,Ka,2004,1.6 Action,Gris,Nafta,3,Manual,1.6,Hatchback,145.000 km,4500000
Ford,Bronco,2024,Sport 2.0 4wd Wildtrak At8,Negro,Nafta,5,Automática,2.0,SUV,5.200 km,48000
Ford,Ka,2017,1.5 Se,Rojo,Nafta,5,Manual,1.5,Hatchback,115.000 km,12000
Ford,Ka,2012,1.0 Fly Viral 63cv,Blanco,Nafta,3,Manual,1.0,Hatchback,69.000 km,10500
Ford,Ecosport,2010,1.6 My10 Xls Plus 4x2,Negro,Nafta,5,Manual,1.6,SUV,140.000 km,8900
Ford,Mustang,2019,5.0 Gt 421cv,Gris,Nafta,2,Manual,5.0,Coupé,18.000 km,84000
Ford,Focus,2017,No disponible,Gris,Nafta,5,Automática,2.0,Hatchback,103.000 km,18900000
Ford,Ranger,2015,2.2 Cd 4x2 Xl Safety Tdci 125cv,Negro,Diésel,4,Manual,2.2,Pick-Up,173.000 km,15900
Ford,Focus,2014,Iii 1.6 S 5 P,Gris,Nafta,5,Manual,1.6,Hatchback,160.000 km,13000000
Ford,Ecosport,2015,1.5 Se Tdci 90cv 4x2,Rojo,Diésel,5,Manual,1.5,SUV,145.000 km,9500
Ford,Ecosport,2019,2019 - 1.5 Tdci,Blanco,Diésel,5,Manual,1.5,SUV,48.000 km,17000
Ford,Garantía,2021,De Ford Hasta 06/26,Gris,Nafta,5,Automática,2.0,Van,29.000 km,41900
Ford,Focus,2013,Iii 1.6 S,Negro,Nafta,5,Manual,1.6,Hatchback,114.500 km,11999
Ford,Ecosport,2013,1.6 S 110cv 4x2,Gris,Nafta,5,Manual,1.6,SUV,140.000 km,13000000
Ford,Focus,2005,2005 1.8 I Edge,No disponible,Diésel,4,Manual,1.8,Sedán,110.000 km,6000
Ford,Escort,1998,Lx 3p Full,Gris,Nafta,3,Manual,1.8,Hatchback,211.000 km,2999000
Ford,Fiesta,2013,Kinetic 1.6 Design 120cv Titanium,Rojo,Nafta,5,Manual,1.6,Hatchback,123.000 km,11300
Ford,Focus,2016,Iii 2.0 Se Plus At6,Blanco,Nafta,5,Automática,2.0,Hatchback,105.000 km,16500
Ford,Ka,2017,1.5 Se,Blanco,Nafta,5,Manual,1.5,Hatchback,119.000 km,13900000
Ford,Mondeo,2018,2.0 Titanium Ecoboost At 240cv,Gris,Nafta,4,Automática,2.0,Sedán,129.000 km,23000
Ford,Ranger,2010,3.0 Cd Xl Plus 4x2,Blanco,Diésel,2,Manual,3.0,Pick-Up,240.000 km,13500000
Ford,Fiesta,2012,Kinetic 1.6 Design 120cv Titanium,Azul,Nafta,5,Manual,1.6,Hatchback,147.000 km,12500000
Ford,Kuga,2017,2.0 Titanium At Awd,Plateado,Nafta,5,Automática,2.0,SUV,69.000 km,26000
Ford,Fiesta,2017,Kinetic 1.6 S,Plateado,Nafta,5,Manual,1.6,Hatchback,75.500 km,11300
Ford,Maverick,2024,2.0 Ecoboost Cd Xlt At8 2wd,Blanco,Nafta,4,Automática,2.0,Pick-Up,11.200 km,42000000
Ford,Territory,2023,1.8 Titanium At,Azul,Nafta,5,Automática,1.8,SUV,32.000 km,42000000
Ford,Ranger,2014,2.2 Cd 4x2 Xl Safety Tdci 125cv,Blanco,Diésel,4,Manual,2.2,Pick-Up,220.000 km,15000
Ford,Mondeo,2016,2.0 Se Ecoboost At 240cv,Rojo,Nafta,5,Automática,2.0,Sedán,45.000 km,21700
Ford,Kuga,2012,2.5 Trend Mt 4x4 (ku01/ku04),Blanco,Nafta,5,Manual,2.5,SUV,164.000 km,12000
Ford,Ka,2005,1.0 Tattoo,Gris,Nafta,3,Manual,1.0,Hatchback,215.000 km,4300
Ford,Fiesta,2014,Kinetic 1.6 S Plus 120cv,Gris,Nafta,5,Manual,1.6,Hatchback,140.000 km,12000
Ford,Ecosport,2015,1.6 S 110cv 4x2,Rojo,Nafta,5,Manual,1.6,SUV,150.000 km,12800000
Ford,Fiesta,2014,Kinetic 1.6 Design 120cv Titanium,Negro,Nafta,5,Manual,1.6,Hatchback,69.100 km,12900
Ford,Ranger,2010,3.0 Cd Limited 4x4,Dorado,Diésel,2,Manual,3.0,Pick-Up,238.000 km,14500
Ford,Ecosport,2016,1.6 Titanium 110cv 4x2,Blanco,Nafta/GNC,5,Manual,1.6,SUV,138.000 km,13500
Ford,Ecosport,2008,1.6 Xls Mp3 4x2,Negro,Nafta/GNC,5,Manual,1.6,SUV,365.000 km,7000
Ford,Fiesta,2015,Kinetic 1.6 S Plus 120cv,Gris,Nafta,5,Manual,1.6,Hatchback,134.000 km,15000000
Ford,Ranger,2017,3.2 Cd Xls Tdci 200cv Manual 4x4,Blanco,Diésel,4,Manual,3.2,Pick-Up,140.000 km,20900
Ford,Ecosport,2022,1.5 Titanium 123cv 4x2 Automática,Negro,Nafta,5,Automática,1.5,SUV,150.000 km,27000000
Ford,Ranger,2020,3.2 Cd Xlt Tdci 200cv Automática 4x4,Azul,Diésel,4,Automática,3.2,Pick-Up,236.000 km,33800000
Ford,Transit,1997,2.5 D 120 S,Blanco,Diésel,2,Manual,2.5,Furgón,493.246 km,6500
Ford,Ranger,2023,3.2 Cd Xls Tdci 200cv,Blanco,Diésel,4,Manual,3.2,Pick-Up,27.000 km,44000000
Ford,Ranger,2016,3.2 Cd 4x2 Xlt Tdci 200cv,Gris,Diésel,4,Manual,3.2,Pick-Up,137.000 km,22000
Ford,Ka,2013,No disponible,Gris,Nafta,3,Manual,1.6,Hatchback,146.000 km,8800000
Ford,Focus,2018,Iii 2.0 Titanium At6,Naranja,Nafta,5,Automática,2.0,Hatchback,64.000 km,23500000
Ford,"Territory,",2021,Titanium,Negro,Nafta,5,Automática,1.5,SUV,32.000 km,30000
Ford,Maverick,2024,Xlt,Gris,Nafta,4,Automática,2.0 nafta 253 cv,Pick-Up,6.900 km,39900000
Ford,Ka,2013,1.0 Fly Viral 63cv,Negro,Nafta,3,Manual,1.0,Hatchback,144.800 km,7500
Ford,Ranger,2021,3.2 Cd Limited Tdci 200cv,Blanco,Diésel,4,Automática,3.2,Pick-Up,73.000 km,38000
Ford,Fiesta,2018,Kinetic 1.6 Se Plus 120cv,Azul,Nafta,5,Manual,1.6,Hatchback,73.000 km,14500
Ford,Ranger,2024,2.0 Cd 4x2 Xls 170cv,Blanco,Diésel,4,Manual,2.0,Pick-Up,9.500 km,42500000
Ford,Ka,2011,1.0 Fly Viral Usb/bluetooth,Gris,Nafta,3,Manual,1.0,Hatchback,82.000 km,8500000
Ford,Ranger,2016,3.2 Cd 4x4 Xlt Tdci 200cv,Gris,Diésel,4,Manual,3.2,Pick-Up,100.000 km,25000
Ford,Ecosport,2011,2.0 My10 Xls 4x2,Negro,Nafta,5,Manual,2.0,SUV,155.000 km,9200
Ford,Ka,2016,1.5 Sel,Rojo,Nafta,3,Manual,1.5,Hatchback,103.000 km,14700000
Ford,Fiesta,2017,Kinetic 1.6 Se 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,140.000 km,15499999
Ford,Fiesta,2002,1.8 Lx D Aa,Rojo,Diésel,5,Manual,1.8,Hatchback,140.000 km,4300
Ford,Fiesta,2015,Kinetic 1.6 Se 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,113.000 km,10900
Ford,Ranger,2011,3.0 Cd Xlt 4x2,Negro,Diésel,2,Manual,3.0,Pick-Up,264.000 km,17500000
Ford,Bronco,2022,Sport 2.0 4wd Wildtrak At8,Plateado,Nafta,5,Automática,2.0,SUV,50.000 km,36500
Ford,Ecosport,2021,1.5 Se 123cv 4x2 Manual,Blanco,Nafta,5,Manual,1.5,SUV,52.000 km,22500000
Ford,Territory,2021,1.5t Titanium,Negro,Nafta,5,Automática,1.5,SUV,75.500 km,35950000
Ford,Ecosport,2013,1.6 Se 110cv 4x2,Azul,Nafta/GNC,5,Manual,1.6,SUV,131.000 km,14290000
Ford,Ranger,2024,Raptor 3.0l V6 Ecoboost Biturbo + De U$d 11.000,Naranja,Nafta,4,Automática,3.0,Pick-Up,10.000 km,87000
Ford,Ranger,2011,3.0 Cs Xl Plus 4x4,Blanco,Diésel,2,Manual,3.0,Pick-Up,91.000 km,15500
Ford,Ranger,2020,2.5 Cd Ivct Xlt 166cv,Blanco,Nafta,4,Manual,2.5,Pick-Up,60.000 km,30000
Ford,Focus,2015,Iii 2.0 Se Plus At6,Blanco,Nafta,5,Automática,2.0,Hatchback,130.000 km,13500
Ford,Ecosport,2021,1.5 Se 123cv 4x2 Automática,Plateado,Nafta,5,Automática,1.5,SUV,34.000 km,19200
Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,Blanco,Nafta,5,Manual,1.6,SUV,103.000 km,12600000
Ford,Ka,2014,1.0 Fly 63cv,Gris,Nafta,3,Manual,1.0,Hatchback,63.000 km,11300
Ford,Ka,2019,1.5 Se At,Blanco,Nafta,5,Automática,1.5,Hatchback,53.000 km,16000000
Ford,Focus,2017,Iii 1.6 S,Gris,Nafta,5,Manual,1.6,Hatchback,106.000 km,16000000
Ford,Ranger,2011,3.0 Cs Xl Plus 4x2,Blanco,Diésel,2,Manual,3.0,Pick-Up,225.000 km,20000000
Ford,Kuga,2022,2.0 Titanium,Gris,Nafta,5,Automática,2.0,SUV,25.000 km,43000
Ford,Ecosport,2018,Titanium 1.5 At,Negro,Nafta,5,Automática,1.5,SUV,81.000 km,17000
Ford,Focus,2017,Se Plus 2017 2.0,Plateado,Nafta,5,Manual,2.0,Hatchback,193.000 km,18700000
Ford,Ka,2007,1.0 Viral,Negro,Nafta,3,Manual,1.0,Hatchback,140.000 km,6500000
Ford,Focus,2014,Iii 1.6 S,Gris,Nafta,5,Manual,1.6,Hatchback,89.500 km,12999
Ford,Ranger,2020,3.2 Cd Limited Tdci 200cv Automática,Gris,Diésel,4,Automática,3.2,Pick-Up,60.000 km,40000000
Ford,Territory,2024,2024 1.8 Ecoboost Titanium At,No disponible,Nafta,5,Automática,1.8,SUV,500 km,35500
Ford,Focus,2015,Iii 1.6 S,Plateado,Nafta,5,Manual,1.6,Hatchback,147.000 km,15800000
Ford,Focus,2014,Iii 2.0 Titanium At6,Gris,Nafta,5,Automática,2.0,Hatchback,88.000 km,13000
Ford,F-150,2020,Raptor 3.5l Bi-turbo,Negro,Nafta,4,Automática,3.5,Pick-Up,103.000 km,73500
Ford,Ka+,2017,1.5 Sel 2017 Unico Dueño,Blanco,Nafta,4,Manual,1.5,Sedán,92.000 km,15500000
Ford,Ranger,2023,Raptor 2.0l Biturbo Cabina Doble 4x4,Gris,Nafta,4,Automática,3.0,Pick-Up,26.700 km,80000
Ford,Ecosport,2018,1.5 Se 123cv 4x2 Pfaffen Autos L,Gris,Nafta,5,Manual,1.5,SUV,33.000 km,19500000
Ford,Escort,2001,1.6 Lx Plus Aa,Plateado,Nafta,5,Manual,1.6,Hatchback,88.500 km,6000
Ford,Fiesta,2013,Kinetic 1.6 Sedan Titanium 120cv,Plateado,Nafta,4,Manual,1.6,Sedán,130.000 km,13200000
Ford,Ranger,2014,3.2 Cd 4x2 Xlt Tdci 200cv,Blanco,Diésel,4,Manual,3.2,Pick-Up,220.000 km,25500000
Ford,Focus,2009,2 2.0 Exe Sedan Trend Plus,Gris,Nafta,4,Manual,2.0,Sedán,129.500 km,9840000
Ford,Ranger,2023,3.0 Cd 4x4 Limited + At 250cv,Gris,Diésel,4,Automática,3.0,Pick-Up,20.000 km,70000
Ford,Focus,2015,Iii 2.0 Se Plus Mt,Gris,Nafta,5,Manual,2.0,Hatchback,150.000 km,14500000
Ford,Ranger,2023,2.0 Cd 4x2 Xlt At 210cv,Rojo,Diésel,4,Automática,2.0,Pick-Up,16.000 km,44000000
Ford,Bronco,2022,Sport 2.0 4wd Wildtrak At8,Gris,Nafta,5,Automática,2.0,SUV,29.000 km,42500
Ford,Ecosport,2022,1.5 Se 123cv 4x2 Manual,Azul,Nafta,5,Manual,1.5,SUV,109.681 km,23000000
Ford,Ecosport,2004,2.0 Xlt,Plateado,Nafta/GNC,5,Manual,2.0,SUV,264.000 km,6000
Ford,Ka,2009,Fly Plus 1.0,Gris,Nafta,3,Manual,1.0,Hatchback,199.000 km,6900000
Ford,Ranger,2015,3.2 Cd 4x2 Xls At Tdci 200cv,Gris,Diésel,4,Automática,3.2,Pick-Up,136.000 km,21500
Ford,Ranger,2015,2.2 Cd 4x2 Xl Safety Tdci 125cv,Blanco,Diésel,4,Manual,2.2,Pick-Up,186.000 km,21000000
Ford,Ford,2017,"Kuga 2017 Caja Automática, Excelente Estado,",Azul,Nafta,5,Automática,2.0,Rural,147.000 km,22000
Ford,Ranger,2017,3.2 Cd Xls Tdci 200cv Manual 4x2,Rojo,Diésel,4,Manual,3.2,Pick-Up,146.000 km,26500
