Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Chevrolet,Tracker,2017,1.8 Ltz Fwd Mt 140cv,Blanco,Nafta,5,Manual,1.8,SUV,95.000 km,19500000
Chevrolet,Sonic,2013,1.6 Ltz Mt,Blanco,Nafta,5,Manual,1.6,Hatchback,138.000 km,10800000
Chevrolet,Onix,2017,1.4 Ltz At 98cv,Rojo,Nafta,5,Automática,1.4,Hatchback,132.000 km,14900000
Chevrolet,Onix,2018,1.4 Ltz 98cv,Verde,Nafta,5,Manual,1.4,Hatchback,68.000 km,18900000
Chevrolet,Spin,2017,1.8 Ltz 7as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,72.000 km,18000000
Chevrolet,Tracker,2023,1.2 Premier Turbo At,Rojo,Nafta,5,Automática,1.2,Van,11.000 km,32900000
Chevrolet,Prisma,2018,1.4 Joy Ls 98cv,Gris,Nafta/GNC,4,Manual,1.4,Sedán,88.000 km,12500
Chevrolet,Cruze,2015,No disponible,Negro,Diésel,5,Automática,2.0,Sedán,101.000 km,11500
Chevrolet,Cruze,2012,1.8 Ltz 5 Puertas,Rojo,Nafta,5,Manual,1.8,Hatchback,142.200 km,10500000
Chevrolet,Classic,2013,4p Lt Spiritpack 1.4 N 2013,Crema,Nafta,4,Manual,1.4,Sedán,60.000 km,12200000
Chevrolet,Tracker,2021,1.2 Turbo Premier At,Gris,Nafta,5,Automática,1.2,SUV,80.000 km,23500
Chevrolet,Prisma,2014,1.4 Ltz At 98cv,Negro,Nafta,4,Automática,1.4,Sedán,90.000 km,10500
Chevrolet,Zafira,2010,2.0 Gls,Gris,Nafta,5,Manual,2.0,Monovolumen,133.200 km,9000
Chevrolet,Prisma,2018,1.4 Joy Ls 98cv,Blanco,Nafta,4,Manual,1.4,Sedán,128.500 km,13600000
Chevrolet,Sonic,2012,1.6 Ltz,Blanco,Nafta,4,Manual,1.6,Sedán,140.000 km,12000000
Chevrolet,Classic,2014,1.4 Ls Abs Airbag,Negro,Nafta,4,Manual,1.4,Sedán,94.000 km,10500000
Chevrolet,Prisma,2017,1.4 Joy Ls 98cv,Negro,Nafta,4,Manual,1.4,Sedán,155.000 km,13500000
Chevrolet,Spin,2020,1.8 Ltz 7as At 105cv,Blanco,Nafta,5,Automática,1.8,Monovolumen,80.000 km,17000
Chevrolet,S10,2017,2.8 High Country Cd Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,115.000 km,29000
Chevrolet,Chevrolet,2021,Tracker 1.2 Ltz Turbo At,Azul,Nafta,5,Automática,1.2,SUV,62.000 km,25500000
Chevrolet,Cruze,2012,1.8 Ltz Mt,Gris,Nafta,5,Manual,1.8,Hatchback,101.000 km,12000
Chevrolet,Cruze,2018,Ii 1.4 Ltz 153cv,Azul,Nafta,5,Manual,1.4,Hatchback,94.100 km,19880000
Chevrolet,Onix,2016,1.4 Ltz 98cv // 4630000,Blanco,Nafta,5,Automática,1.4,Hatchback,152.000 km,14900000
Chevrolet,Onix,2017,1.4 Lt 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,92.000 km,11500
Chevrolet,Onix,2020,Ls 1.2 2020,Blanco,Nafta,4,Manual,1.2,Sedán,89.000 km,17900000
Chevrolet,Cruze,2016,Ii 1.4 Sedan At Ltz,Negro,Nafta,4,Automática,1.4,Sedán,83.000 km,20500000
Chevrolet,Captiva,2012,2.4 Lt Mt Awd 167cv,Gris,Nafta,5,Manual,2.4,SUV,225.000 km,12500
Chevrolet,Cruze,2019,1.4 Ltz At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,70.000 km,23700000
Chevrolet,Agile,2013,1.4 Ls Spirit,Azul,Nafta/GNC,5,Manual,1.4,Hatchback,140.000 km,7700
Chevrolet,Celta,2012,1.4 Lt 2012,Gris claro,Nafta,4,Manual,1.4,Coupé,88.000 km,10000000
Chevrolet,Captiva,2016,Ls 2.4 M7t 2016,Blanco,Nafta,4,Manual,2.4,Sedán,104.000 km,21500000
Chevrolet,Grand,2002,Vitara 2.0,Plateado,Nafta,5,Manual,2.0,SUV,254.000 km,8500000
Chevrolet,Sonic,2013,1.6 Lt,Gris,Nafta,4,Manual,1.6,Sedán,99.000 km,8800
Chevrolet,Captiva,2016,2.4 Ls 167cv,Marrón,Nafta,5,Manual,2.4,SUV,88.000 km,15900
Chevrolet,Prisma,2015,1.4 Ltz 98cv,Blanco,Nafta,4,Manual,1.4,Sedán,128.000 km,13370000
Chevrolet,Onix,2018,1.4 Ltz At 98cv,Gris,Nafta,5,Automática,1.4,Hatchback,54.000 km,15000
Chevrolet,Tracker,2016,1.8 Ltz 140cv,Rojo,Nafta,5,Automática,1.8,SUV,142.000 km,13600
Chevrolet,Spin,2014,1.8 Ltz 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,130.500 km,13700000
Chevrolet,Celta,2013,1.4 Lt Aa+dir,Blanco,Nafta,5,Manual,1.4,Hatchback,175.000 km,8600000
Chevrolet,Agile,2011,1.4 Ls Aa+da+mp3,Negro,Nafta,5,Manual,1.4,Hatchback,118.000 km,8500
Chevrolet,Onix,2016,1.4 Lt Mt 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,108.000 km,10700
Chevrolet,Aveo,2011,G3 1.6 Lt,Gris,Nafta,4,Manual,1.6,Sedán,156.000 km,8200000
Chevrolet,Spin,2017,Ltz 1.8 At 7a 2017,Gris claro,Nafta,4,Automática,1.8,Sedán,101.000 km,19500000
Chevrolet,Cruze,2012,1.8 Ltz Mt 4 P,Gris,Nafta,4,Manual,1.8,Sedán,120.000 km,11300
Chevrolet,Onix,2014,1.4 Lt Mt 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,140.000 km,12300000
Chevrolet,Tracker,2020,1.2 Ltz Turbo At,Blanco,Nafta,5,Automática,1.2,SUV,48.000 km,23500
Chevrolet,Corsa,2009,1.4 Wagon Classic Gl,Verde,Nafta,5,Manual,1.4,Rural,148.000 km,7600000
Chevrolet,S10,2023,2.8 High Country Cd Tdci 200cv Automática,Blanco,Diésel,4,Automática,2.8,Pick-Up,67.000 km,43900000
Chevrolet,Onix,2019,1.4 Lt 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,85.000 km,16500000
Chevrolet,Onix,2020,1.0 Turbo Premier Mt,Blanco,Nafta,5,Manual,1.0,Hatchback,90.000 km,14999
Chevrolet,Corsa,2010,1.8 Cd,Gris,Nafta,4,Manual,1.8,Sedán,203.000 km,8500000
Chevrolet,Agile,2012,No disponible,Dorado,Nafta,5,Manual,1.4,Hatchback,146.000 km,11900000
Chevrolet,Onix,2018,1.4 Ltz 98cv,Rojo,Nafta,5,Manual,1.4,Hatchback,48.000 km,16800
Chevrolet,Onix,2024,1.0t,Blanco,Nafta,5,Automática,1.0,Hatchback,10.000 km,25850000
Chevrolet,Cruze,2016,Ltz At,Blanco,Nafta,4,Automática,1.4,Sedán,88.000 km,18100000
Chevrolet,S10,2016,2.8 Cd 4x2 High Country Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,240.000 km,23500000
Chevrolet,Celta,2014,2014 1.4 Advantage Pack,No disponible,Nafta,5,Manual,1.4,Hatchback,125.000 km,11300000
Chevrolet,Grand,2000,Vitara 2000 2.0,Gris,Nafta,5,Manual,2.0,SUV,189.000 km,10600
Chevrolet,Spin,2015,1.8 Nafta Lt Mt 5 Plazas 2015,Gris,Nafta,5,Manual,1.8,Monovolumen,134.841 km,13300000
Chevrolet,Onix,2017,1.4 Ltz 98cv,Rojo,Nafta,5,Manual,1.4,Hatchback,51.200 km,17000000
Chevrolet,Cruze,2014,1.8 Ltz At 141cv,Blanco,Nafta,4,Automática,1.8,Sedán,172.000 km,15500000
Chevrolet,Classic,2012,1.4 Lt Spirit,Gris,Nafta/GNC,4,Manual,1.4,Sedán,105.515 km,7500
Chevrolet,Prisma,2014,1.4 Ltz 98cv,Azul,Nafta/GNC,4,Manual,1.4,Sedán,140.000 km,13500000
Chevrolet,Corsa,2005,1.8 Gl Aa Dh,Azul,Nafta,4,Manual,1.8,Sedán,169.500 km,4990000
Chevrolet,Tracker,2018,1.8 Ltz+ 140cv,Plateado,Nafta,5,Automática,1.8,SUV,83.300 km,17500
Chevrolet,Onix,2020,1.0 Turbo Premier Ii At,Blanco,Nafta,5,Automática,1.0,Hatchback,93.000 km,20100000
Chevrolet,Onix,2020,1.0 T Premier Plus At 4p,Amarillo,Nafta,4,Automática,TURBOALIMENTADO,Sedán,51.326 km,20000000
Chevrolet,Cobalt,2019,1.8 Sedan Ltz,Gris,Nafta,4,Manual,1.8,Sedán,140.000 km,14900000
Chevrolet,Cruze,2018,1.4 Ltz At Sedan,Plateado,Nafta,4,Automática,1.4,Sedán,123.000 km,20500000
Chevrolet,Onix,2021,1.0 Turbo Premier Ii At,Rojo,Nafta,5,Automática,1.0,Hatchback,37.000 km,21900000
Chevrolet,Onix,2017,1.4 Joy Ls 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,46.900 km,14500000
Chevrolet,Tracker,2018,1.8 Ltz 140cv,Gris,Nafta,5,Automática,1.8,SUV,69.000 km,22500000
Chevrolet,Cruze,2023,5 1.4 Lt At 5p,Gris,Nafta,5,Automática,1.4,Hatchback,48.100 km,27000000
Chevrolet,Onix,2024,1.0 Turbo Ltz Mt,Gris,Nafta,5,Manual,1.0,Hatchback,1.000 km,22900000
Chevrolet,Prisma,2021,1.4 Joy Ls,Plateado,Nafta,4,Manual,1.4,Sedán,79.000 km,15900000
Chevrolet,Sonic,2012,1.6 Lt,Celeste,Nafta,4,Manual,1.6,Sedán,160.000 km,10500000
Chevrolet,Tracker,2017,1.8 Ltz+ Awd At 140cv,Blanco,Nafta,5,Automática,1.8,SUV,78.000 km,17000
Chevrolet,Cruze,2024,5 1.4 Lt At 5p,Negro,Nafta,5,Automática,1.4,Hatchback,10.000 km,29900000
Chevrolet,Cruze,2015,2.0 Vcdi Sedan Ltz At 163cv,Negro,Diésel,4,Automática,2.0,Sedán,138.000 km,13500
Chevrolet,Spin,2016,Única Mano Todos Los Mantenimientos Al Día,Plateado,Nafta,5,Manual,1.8,Monovolumen,132.786 km,16500000
Chevrolet,Cruze,2024,4p 1.4t Lt At,Blanco,Nafta,4,Automática,1.4,Sedán,14.068 km,28800000
Chevrolet,Onix,2017,1.4 Lt 98cv,Blanco,Nafta,2,Manual,1.4,Hatchback,68.000 km,15000000
Chevrolet,Spin,2016,1.8 Ltz 7as 105cv,Plateado,Nafta,5,Manual,1.8,Monovolumen,158.000 km,14500000
Chevrolet,Tracker,2019,1.8 Lt Fwd Mt,Blanco,Nafta,5,Manual,1.8,SUV,45.000 km,18500
Chevrolet,Corsa,2008,2 1.8 Gls 5p,Gris,Nafta,5,Manual,1.8,Hatchback,180.000 km,8500000
Chevrolet,Onix,2018,1.4 Lt 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,80.000 km,16500000
Chevrolet,Agile,2013,1.4 Ls Spirit,Blanco,Nafta,5,Manual,1.4,Hatchback,179.000 km,7500
Chevrolet,Uso,2017,Particular!!! Digna De Ver,Negro,Diésel,4,Automática,2.8,Pick-Up,120.000 km,27300
Chevrolet,Onix,2016,1.4 Joy Ls 98cv,Blanco,Nafta,5,Manual,1.4,Hatchback,109.000 km,13000000
Chevrolet,Cruze,2017,Ii 1.4 Ltz At 153cv,Azul,Nafta,5,Automática,1.4,Hatchback,96.000 km,17200
Chevrolet,Onix,2017,1.4 Lt 98cv,Negro,Nafta,5,Manual,1.4,Hatchback,79.000 km,12200
Chevrolet,Cruze,2012,1.8 Ltz Mt 4 P,Gris,Nafta,4,Manual,1.8,Sedán,161.800 km,9000
Chevrolet,Cruze,2016,Ii 1.4 Sedan Lt,Gris,Nafta,4,Manual,1.4,Sedán,72.000 km,15000
Chevrolet,Cruze,2019,Ii 1.4 Lt 153cv,Azul,Nafta,5,Manual,1.4,Hatchback,145.000 km,20000000
Chevrolet,Onix,2017,1.4 Joy Ls Muy Bueno Tomo Permutas Fcio X Bco,Rojo,Nafta,5,Manual,1.4,Hatchback,105.000 km,11500
Chevrolet,Tracker,2016,1.8 Ltz+ Awd At 140cv,Rojo,Nafta,5,Automática,1.8,SUV,105.000 km,17000000
Chevrolet,Onix,2020,1.0 Turbo Premier At,Naranja,Nafta,5,Automática,1.0,Hatchback,78.700 km,19750000
Chevrolet,Tracker,2020,1.2 Ltz Turbo At,Plateado,Nafta,5,Automática,1.2,SUV,71.000 km,24000
Chevrolet,Tracker,2016,1.8 Ltz 140cv,Negro,Nafta,5,Automática,1.8,SUV,145.000 km,14000
Chevrolet,Tracker,2017,1.8 Ltz,Negro,Nafta,5,Manual,1.8,SUV,91.000 km,15000
Chevrolet,Celta,2013,1.4 Lt Aa+dir,Rojo,Nafta,5,Manual,1.4,Hatchback,136.000 km,8000
Chevrolet,Astra,2009,2.0 Gl No Gls Classic Corsa Vectra,Azul,Nafta,4,Manual,2.0,Sedán,126.000 km,8250000
Chevrolet,Classic,2015,1.4 Ls Abs Airbag,Blanco,Nafta/GNC,4,Manual,1.4,Sedán,151.000 km,9900000
Chevrolet,Onix,2016,1.4 Ltz Mt 98cv,Blanco,Nafta,5,Manual,1.4,Hatchback,160.000 km,14000000
Chevrolet,Cruze,2017,1.4 Ltz At Sedan,Plateado,Nafta,4,Automática,1.4,Sedán,150.000 km,17500000
Chevrolet,Cruze,2016,No disponible,Rojo,Nafta,5,Manual,1.4,Hatchback,82.000 km,16500
Chevrolet,Cruze,2024,Ii 2024 1.4 Lt 153cv,No disponible,Nafta,5,Manual,1.4,Hatchback,17.000 km,28000000
Chevrolet,Agile,2010,1.4 Ltz 5p,Blanco,Nafta,5,Manual,1.4,Hatchback,155.000 km,8300000
Chevrolet,Aveo,2010,1.6 Lt,Gris,Nafta,4,Manual,1.6,Sedán,198.000 km,7000
Chevrolet,Sonic,2014,1.6 Ltz Mt,Plateado,Nafta,5,Manual,1.6,Hatchback,53.000 km,13340000
Chevrolet,Cruze,2019,1.4 Premier At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,65.000 km,20800000
Chevrolet,Cruze,2018,1.4 Ltz Sedan,Plateado,Nafta,4,Manual,1.4,Sedán,155.000 km,17300000
Chevrolet,Tracker,2024,1.2t At,Gris,Nafta,5,Automática,1.2,SUV,1.000 km,27000000
Chevrolet,Tracker,2021,1.2 Turbo Premier At,Blanco,Nafta,5,Automática,1.2,SUV,61.000 km,30000000
Chevrolet,400,1969,3.2 Rally Sport 194 Special,Azul,Nafta,5,Manual,3.2,Sedán,111.111 km,7000000
Chevrolet,Celta,2014,1.4 Advantage Aa+dir,Gris,Nafta,5,Manual,1.4,Hatchback,79.000 km,10500000
Chevrolet,Onix,2019,1.4 Joy Ls,Blanco,Nafta,5,Manual,1.4,Hatchback,89.000 km,10750
Chevrolet,Celta,2014,1.4 Ls Aa+dir,Rojo,Nafta,3,Manual,1.4,Hatchback,136.000 km,6800
Chevrolet,Cruze,2021,1.4 Premier At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,56.000 km,26900000
Chevrolet,Sonic,2013,1.6 Ltz 5 P,Negro,Nafta,5,Manual,1.6,Hatchback,109.000 km,12500000
Chevrolet,Agile,2009,1.4 Ltz 5p,Beige,Nafta/GNC,5,Manual,1.4,Hatchback,186.000 km,9000000
Chevrolet,Agile,2011,1.4 Lt,Negro,Nafta,5,Manual,1.4,Hatchback,150.000 km,7500
Chevrolet,Aveo,2011,1.6 Lt,Plateado,Nafta,4,Manual,1.6,Sedán,158.000 km,8800000
Chevrolet,Agile,2011,1.4 Ls,Verde,Nafta/GNC,5,Manual,1.4,Hatchback,240.000 km,7300000
Chevrolet,Tracker,2015,1.8 Ltz+ Awd At 140cv,Negro,Nafta,5,Automática,1.8,SUV,98.000 km,14500
Chevrolet,Cruze,2018,1.4 Ltz Sedan,Plateado,Nafta,4,Manual,1.4,Sedán,90.000 km,16200
Chevrolet,Dueño.,2022,100% Original. Todos Los Services Oficiales.,Rojo,Nafta,5,Automática,1.4,Hatchback,40.000 km,28900000
Chevrolet,S10,2016,2016 2.8 Cd 4x4 High Country Tdci 200cv,No disponible,Diésel,4,Manual,2.8,Pick-Up,153.400 km,24000
Chevrolet,S10,2011,2.8 G4 Cd 4x2 Electronico,Blanco,Diésel,4,Manual,2.8,Pick-Up,202.000 km,15600000
Chevrolet,Onix,2018,1.4 Joy Ls 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,34.000 km,15900000
Chevrolet,S10,2020,2.8 Cd 4x4 Ltz Tdci 200cv At,Blanco,Diésel,4,Automática,2.8,Pick-Up,58.000 km,36900000
Chevrolet,Onix,2018,1.4 Joy Ls 98cv,Blanco,Nafta,5,Manual,1.4,Hatchback,80.000 km,14000000
Chevrolet,S10,2017,2.8 Lt Cd Tdci 200cv Pfaffen Autos,Marrón,Diésel,4,Manual,2.8,Pick-Up,195.000 km,20500
Chevrolet,Cruze,2018,1.4 Lt Mt Sedan,Plateado,Nafta,4,Manual,1.4,Sedán,78.000 km,18500000
Chevrolet,Spin,2016,1.8 Ltz 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,105.000 km,14900000
Chevrolet,Onix,2013,1.4 Ltz Mt 98cv,Negro,Nafta,5,Manual,1.4,Hatchback,80.000 km,10900
Chevrolet,Onix,2020,1.0 Turbo Premier At,Plateado,Nafta,5,Automática,1.0,Hatchback,60.000 km,17500
Chevrolet,S10,2018,2.8 Cd 4x4 Ltz Tdci 200cv At,Gris,Diésel,4,Automática,2.8,Pick-Up,143.100 km,29800000
Chevrolet,Cruze,2023,1.4 Ltz At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,18.500 km,31000000
Chevrolet,Equinox,2019,1.5t Lt 2wd,Gris,Nafta,5,Automática,1.5,SUV,50.200 km,25000000
Chevrolet,Astra,2008,2.0 Gls,Gris,Nafta,4,Manual,2.0,Sedán,149.000 km,7500000
Chevrolet,Spin,2015,1.8 Ltz 7as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,142.800 km,15600000
Chevrolet,Agile,2016,1.4 Ls,Plateado,Nafta,5,Manual,1.4,Hatchback,189.000 km,8500
Chevrolet,Tracker,2021,1.2 Premier Turbo At,Rojo,Nafta,5,Automática,1.2,SUV,90.000 km,26000000
Chevrolet,S10,2019,2.8 High Country Cd Tdci 200cv Automática,Gris,Diésel,60241,Automática,2.8,Pick-Up,118.000 km,28000
Chevrolet,Tracker,2013,1.8 Ltz Fwd Mt 140cv,Plateado,Nafta,5,Manual,1.8,SUV,156.000 km,12800000
Chevrolet,Cruze,2020,1.4 Premier At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,115.000 km,25900000
Chevrolet,Classic,2012,1.4 Ls Pack,Gris,Nafta/GNC,4,Manual,1.4,Sedán,145.000 km,7800
Chevrolet,S10,2018,2.8 High Country Cd Tdci 200cv Manual 4x2,Blanco,Diésel,4,Manual,2.8,Pick-Up,142.954 km,29700000
Chevrolet,Onix,2020,1.4 Joy Ls,Blanco,Nafta,5,Manual,1.4,Hatchback,103.000 km,12500
Chevrolet,Onix,2018,1.4 Joy Ls + 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,86.000 km,15200000
Chevrolet,Cruze,2018,2018 1.4 Lt Mt Sedan Unico Dueño,Blanco,Nafta,4,Manual,1.4,Sedán,107.000 km,17000
Chevrolet,Cruze,2021,No disponible,Plateado,Nafta,4,Manual,1.4,Sedán,65.000 km,18900
Chevrolet,Agile,2013,1.4 Ls Spirit,Blanco,Nafta,5,Manual,1.4,Hatchback,128.000 km,8800000
Chevrolet,Mano,2023,"Nuevo!! Chevrolet Onix 1.0t Premier Ii At6, 2023",Rojo,Nafta,5,Automática,1.0,Hatchback,24.000 km,25500000
Chevrolet,Onix,2013,2013 1.4 Lt Mt 98cv,No disponible,Nafta,5,Manual,1.4,Hatchback,135.000 km,12500000
Chevrolet,Blazer,2005,2.8 Turbo Diesel 4x4,Gris,Diésel,5,Manual,2.8,SUV,220.000 km,12590000
Chevrolet,Cruze,2021,1.4t Premier At 4p,Gris,Nafta,4,Automática,TURBOALIMENTADO,Sedán,69.234 km,26000000
Chevrolet,Classic,2016,1.4 Ls Abs Airbag,Blanco,Nafta,4,Manual,1.4,Sedán,102.000 km,8500
Chevrolet,Spin,2013,1.8 Ltz 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,191.500 km,8450
Chevrolet,Tracker,2021,1.2 Turbo Premier At,Blanco,Nafta,5,Automática,1.2,SUV,63.000 km,26000000
Chevrolet,Cruze,2015,1.8 Ltz At 141cv,Gris,Nafta,4,Automática,1.8,Sedán,125.000 km,13000
Chevrolet,Cruze,2014,2.0 Vcdi Sedan Lt At 163cv,Gris,Diésel,4,Automática,2.0,Sedán,133.000 km,7900000
Chevrolet,Prisma,2018,1.4 Joy Ls 98cv,Negro,Nafta/GNC,4,Manual,1.4,Sedán,170.000 km,10500
Chevrolet,Captiva,2017,2.4 Ls 167cv,Gris,Nafta,5,Manual,2.4,SUV,165.000 km,17500
Chevrolet,Prisma,2016,1.4 Ltz 98cv,Negro,Nafta,4,Manual,1.4,Sedán,175.000 km,11200000
Chevrolet,Cruze,2018,1.4 Lt Mt Sedan,Plateado,Nafta,4,Manual,1.4,Sedán,90.000 km,19000000
Chevrolet,Cruze,2017,Ltz 1.4 Turbo Mt Hatchback,Blanco,Nafta,5,Manual,1.4 TURBO,Hatchback,117.000 km,15200
Chevrolet,Spin,2017,1.8 Ltz 5as 105cv,Plateado,Nafta,5,Manual,1.8,Monovolumen,121.300 km,17000000
Chevrolet,Captiva,2011,2.0 Vcdi Lt Mt,Negro,Diésel,5,Manual,2.0,SUV,135.000 km,14000000
Chevrolet,Cruze,2022,5 1.4 Rs At 5 P,Blanco,Nafta,5,Automática,1.4,Hatchback,41.000 km,29500000
Chevrolet,Aveo,2009,1.6 Lt,Dorado,Nafta,4,Manual,1.6,Sedán,142.000 km,8500000
Chevrolet,Prisma,2018,1.4 Lt 98cv-permuto-financio-,Verde,Nafta,4,Manual,1.4,Sedán,120.000 km,15900000
Chevrolet,Celta,2011,1.4 Ls,Blanco,Nafta,3,Manual,1.4,Hatchback,143.000 km,8100000
Chevrolet,Classic,2016,1.4 Sedan Ls Pack,Blanco,Nafta,4,Manual,1.4,Sedán,390.000 km,7500000
Chevrolet,Classic,2015,1.4 Ls Abs Airbag,Plateado,Nafta,4,Manual,1.4,Sedán,106.000 km,8500
Chevrolet,Equinox,2020,1.5t Premier 4wd,Rojo,Nafta,5,Automática,1.5,SUV,50.800 km,36500000
Chevrolet,Cruze,2020,1.4 Premier At Sedan,Blanco,Nafta,3,Automática,1.4,Sedán,98.000 km,20000
Chevrolet,Cruze,2014,2.0 Vcdi Sedan Ltz At 163cv,Marrón,Nafta,4,Automática,2.0,Sedán,125.000 km,12000
Chevrolet,Cruze,2016,1.8 Ltz At,Gris,Nafta,5,Automática,1.8,Hatchback,105.000 km,14200
Chevrolet,Onix,2020,1.2 Lt,Blanco,Nafta,5,Manual,1.2,Hatchback,102.240 km,16700000
Chevrolet,Onix,2019,Joy Puertas 1.4 Ls Manual + Plus,Gris,Nafta,5,Manual,1.4,Hatchback,90.150 km,15000000
Chevrolet,S10,2020,2.8 Ls Cd Tdci 200cv,Gris,Diésel,4,Manual,2.8,Pick-Up,30.000 km,30000000
Chevrolet,Tracker,2019,1.8 Ltz 140cv,Blanco,Nafta,5,Automática,1.8,SUV,56.000 km,22500000
Chevrolet,Trailblazer,2017,2.8 Nueva Ltz Tdci 200cv,Gris,Diésel,5,Automática,2.8,SUV,145.000 km,36000000
Chevrolet,Onix,2020,1.0 Turbo Premier At,Azul,Nafta,5,Automática,1.0,Hatchback,86.500 km,23000000
Chevrolet,Prisma,2015,1.4 Ltz At 98cv,Azul,Nafta,4,Automática,1.4,Sedán,36.000 km,14990
Chevrolet,Spark,2010,1.0 Ls,Gris,Nafta,3,Manual,1.0,Hatchback,79.000 km,8300000
Chevrolet,Onix,2023,1.2 Lt,Rojo,Nafta,5,Manual,1.2,Hatchback,69.500 km,18900000
Chevrolet,Spin,2015,1.8 Lt 5as 105cv My Link,Negro,Nafta/GNC,5,Manual,1.8,Monovolumen,189.000 km,12800000
Chevrolet,S10,2013,2.8 Cd 4x2 Ls Tdci 180cv,Gris,Diésel,4,Manual,2.8,Pick-Up,158.000 km,17500
Chevrolet,Onix,2018,1.4 Ltz At 98cv,Plateado,Nafta,5,Automática,1.4,Hatchback,86.200 km,18300000
Chevrolet,Cruze,2014,1.8 Ltz Mt,Blanco,Nafta,5,Manual,1.8,Hatchback,90.000 km,14000
Chevrolet,S10,2019,2.8 High Country Cd Tdci 200cv Manual 4x2,Plateado,Diésel,4,Manual,2.8,Pick-Up,155.000 km,32000000
Chevrolet,Captiva,2016,2.4 Ls 167cv,Plateado,Nafta,5,Manual,2.4,SUV,122.402 km,19500000
Chevrolet,Cruze,2022,1.4 Lt Mt Sedan,Plateado,Nafta,4,Manual,1.4,Sedán,119.000 km,17000
Chevrolet,Cruze,2023,5 1.4 Premier At 5p,Gris,Nafta,5,Automática,1.4,Hatchback,42.000 km,26000
Chevrolet,Trailblazer,2021,2.8 Nueva Ltz Tdci 200cv,Blanco,Diésel,5,Automática,2.8,SUV,95.000 km,44100000
Chevrolet,Meriva,2006,Motor 1.6,Gris,Nafta,5,Manual,1.8,Monovolumen,142.000 km,5800
Chevrolet,Tracker,2022,1.2 Turbo Premier At,Blanco,Nafta,5,Automática,1.2,SUV,39.000 km,24700
Chevrolet,Tracker,2018,Awd Ltz+ 4x4 Transmisión Automatica,Blanco,Nafta,5,Automática,1.8,SUV,98.700 km,18000
Chevrolet,Classic,2011,Lt 2011,Gris,Nafta/GNC,4,Manual,1.4,Sedán,240.000 km,8200000
Chevrolet,Spin,2017,Activ 1.8 Mt 5 Asientos 2017 Unico Dueño!,Blanco,Nafta,5,Manual,1.8,Sedán,124.000 km,17000000
Chevrolet,Onix,2015,1.4 Ltz Mt 98cv,Azul,Nafta,5,Manual,1.4,Hatchback,91.800 km,12900000
Chevrolet,Tracker,2023,1.2 Turbo At,Rojo,Nafta,5,Automática,1.2,SUV,44.300 km,25300000
Chevrolet,Onix,2019,1.4 Lt 98cv,Plateado,Nafta,5,Manual,1.4,Hatchback,107.000 km,16500000
Chevrolet,Captiva,2017,2.4 Ls 167cv,Verde,Nafta,5,Manual,2.4,SUV,84.000 km,22400000
Chevrolet,Onix,2018,1.4 Ltz At 98cv,Rojo,Nafta,5,Automática,1.4,Hatchback,95.300 km,17700000
Chevrolet,Cruze,2021,Ii 1.4 Lt 153cv,Gris,Nafta,5,Manual,1.4,Hatchback,40.000 km,19800
Chevrolet,Cruze,2012,1.8 Ltz Mt,Rojo,Nafta,5,Manual,1.8,Hatchback,126.000 km,12500000
Chevrolet,Cruze,2020,2020 1.4t Lt,Gris,Nafta,4,Automática,1.4,Sedán,68.000 km,23800000
Chevrolet,Cruze,2017,1.4 At Hatchback,Plateado,Nafta,4,Automática,1.4,Sedán,101.000 km,17800000
Chevrolet,C-20,1992,4.1 Pick-up C20 Custom,Negro,Nafta/GNC,2,Manual,4.1,Pick-Up,120.000 km,17000
Chevrolet,Prisma,2019,1.4 Joy Ls,Gris,Nafta,4,Manual,1.4,Sedán,107.000 km,12300000
Chevrolet,Onix,2020,1.0 Turbo Premier Ii At,Blanco,Nafta,5,Automática,1.0,Hatchback,60.000 km,23300000
Chevrolet,S10,2022,2.8 High Country Cd Tdci 200cv Automática,Blanco,Diésel,4,Automática,2.8,Pick-Up,68.000 km,44000000
